id,player_id,category,subcategory,dropmod,date,platform,time_primary,time_realtime,time_ingame
mk2n3kvm,jo3pzqej,Any%,No Dropmod,No Dropmod,2020-02-23,PC,2788.0,3139.0,2788.0
y41435ky,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-02-22,PC,1917.0,0.0,1917.0
yoj88p0m,zx7r12qj,Any%,No Dropmod,No Dropmod,2020-02-19,PC,2179.0,0.0,2179.0
z57nvvem,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-02-14,PC,1945.0,0.0,1945.0
z1j0jpgz,dx36pd2x,Any%,No Dropmod,No Dropmod,2020-02-11,PC,1921.0,0.0,1921.0
m312jndz,pj05lq48,Any%,No Dropmod,No Dropmod,2020-02-06,PC,2718.0,0.0,2718.0
z1j7k8wz,dx36pd2x,Any%,No Dropmod,No Dropmod,2020-02-05,PC,1933.0,0.0,1933.0
z1j7qnrz,dx36pd2x,Any%,No Dropmod,No Dropmod,2020-02-04,PC,1970.0,0.0,1970.0
y81ne5dz,5j56pewx,Any%,No Dropmod,No Dropmod,2020-02-02,PlayStation 4,3255.0,3713.0,3255.0
m3125q4z,pj03zg9j,Any%,No Dropmod,No Dropmod,2020-01-31,PC,3267.0,0.0,3267.0
zgk625dy,8dw30q5j,Any%,No Dropmod,No Dropmod,2020-01-24,PC,2097.0,0.0,2097.0
mk2o0v3m,j5wwmp6j,Any%,No Dropmod,No Dropmod,2020-01-14,PC,2277.0,0.0,2277.0
m31q956z,qxk5q27x,Any%,No Dropmod,No Dropmod,2019-11-11,PC,1938.0,0.0,1938.0
mre702gy,v81nr0rj,Any%,No Dropmod,No Dropmod,2019-10-08,PC,2717.0,2958.0,2717.0
z01p8ejy,48gqneyj,Any%,No Dropmod,No Dropmod,2019-10-07,PC,2330.0,0.0,2330.0
y95vj9vz,48gqneyj,Any%,No Dropmod,No Dropmod,2019-10-06,PC,2525.0,2777.0,2525.0
z1jp287z,18qwv7w8,Any%,No Dropmod,No Dropmod,2019-10-02,PlayStation 4,2391.0,2791.0,2391.0
y210jq6z,48gqneyj,Any%,No Dropmod,No Dropmod,2019-09-17,PC,2551.0,2827.0,2551.0
m31636dz,18v10128,Any%,No Dropmod,No Dropmod,2019-09-16,PC,2881.0,3126.0,2881.0
y953n2kz,v8115ml8,Any%,No Dropmod,No Dropmod,2019-08-29,PC,2788.0,3007.0,2788.0
z1j893jz,v8115ml8,Any%,No Dropmod,No Dropmod,2019-08-09,PC,2931.0,3185.0,2931.0
y95nj72z,v81156r8,Any%,No Dropmod,No Dropmod,2019-08-08,PC,2576.0,0.0,2576.0
zqrgwvry,68wp9g4x,Any%,No Dropmod,No Dropmod,2019-08-03,PC,2344.0,0.0,2344.0
mre4k78y,18qwv7w8,Any%,No Dropmod,No Dropmod,2019-08-03,PlayStation 4,2393.0,2758.0,2393.0
y215qx5z,y8doy5mx,Any%,No Dropmod,No Dropmod,2019-07-04,PC,2434.0,0.0,2434.0
z011ldey,18qwv7w8,Any%,No Dropmod,No Dropmod,2019-06-30,PlayStation 4,2418.0,2758.0,2418.0
y81190xz,18qwv7w8,Any%,No Dropmod,No Dropmod,2019-06-25,PlayStation 4,2656.0,2991.0,2656.0
mreeqkdy,o86ddg0j,Any%,No Dropmod,No Dropmod,2019-06-24,PC,1945.0,0.0,1945.0
m7qp4v0z,y8doy5mx,Any%,No Dropmod,No Dropmod,2019-06-22,PC,2601.0,0.0,2601.0
yd63gr0z,y8doy5mx,Any%,No Dropmod,No Dropmod,2019-06-17,PC,2840.0,0.0,2840.0
zp403qrz,pj07e63x,Any%,No Dropmod,No Dropmod,2019-06-14,PlayStation 4,2421.0,0.0,2421.0
mr8wn67y,y8dkwzlj,Any%,No Dropmod,No Dropmod,2019-03-23,PC,1977.0,0.0,1977.0
zp0vq7nm,v81z01rj,Any%,No Dropmod,No Dropmod,2019-03-13,PC,2863.0,0.0,2863.0
z0300poz,98reo06x,Any%,No Dropmod,No Dropmod,2019-02-27,PC,2795.0,3043.0,2795.0
yj4qlp3y,o86zzzpx,Any%,No Dropmod,No Dropmod,2019-02-17,PlayStation 4,2087.0,2331.0,2087.0
me8gd30m,zx7or6vj,Any%,No Dropmod,No Dropmod,2019-02-01,PC,2040.0,2234.0,2040.0
zp069dnm,98r0zq38,Any%,No Dropmod,No Dropmod,2019-01-13,PC,2183.0,2426.0,2183.0
z03d3n4z,98r0zq38,Any%,No Dropmod,No Dropmod,2019-01-08,PC,2229.0,2454.0,2229.0
zg780lez,98r0zq38,Any%,No Dropmod,No Dropmod,2019-01-05,PC,2258.0,2498.0,2258.0
y43kn7dz,98r0zq38,Any%,No Dropmod,No Dropmod,2019-01-03,PC,2459.0,2701.0,2459.0
z03xlk8z,y8dmk6o8,Any%,No Dropmod,No Dropmod,2018-12-30,PC,2998.0,0.0,2998.0
y43ke53z,qjn34gqx,Any%,No Dropmod,No Dropmod,2018-12-26,PC,2576.0,2813.0,2576.0
m7p0ve9m,kj942qox,Any%,No Dropmod,No Dropmod,2018-12-19,PlayStation 4,2037.0,2335.0,2037.0
y43oq23z,98r0zq38,Any%,No Dropmod,No Dropmod,2018-12-13,PC,2601.0,2855.0,2601.0
zp0gkvnm,zx710nvx,Any%,No Dropmod,No Dropmod,2018-12-01,PC,2646.0,0.0,2646.0
yj48g1oy,zx710nvx,Any%,No Dropmod,No Dropmod,2018-11-24,PC,2917.0,0.0,2917.0
y92xqpez,zx710nvx,Any%,No Dropmod,No Dropmod,2018-11-18,PC,3383.0,0.0,3383.0
z51x64jm,dx36pd2x,Any%,No Dropmod,No Dropmod,2018-11-15,PC,2024.0,2227.0,2024.0
zq37g6xy,,Any%,No Dropmod,No Dropmod,2018-10-21,PC,2981.0,3229.0,2981.0
y6p93g1m,zx7or6vj,Any%,No Dropmod,No Dropmod,2018-09-18,PC,2170.0,2406.0,2170.0
zg7xv1nz,0jmvy1yj,Any%,No Dropmod,No Dropmod,2018-08-20,PC,2706.0,2965.0,2706.0
yvj9n6xy,0jmvy1yj,Any%,No Dropmod,No Dropmod,2018-08-14,PC,3458.0,3907.0,3458.0
y43wjrkz,pj04vr4x,Any%,No Dropmod,No Dropmod,2018-07-31,PC,2636.0,0.0,2636.0
z51jevgm,kj942qox,Any%,No Dropmod,No Dropmod,2018-07-29,PlayStation 4,2086.0,2382.0,2086.0
yvj61p8y,zx7or6vj,Any%,No Dropmod,No Dropmod,2018-07-26,PC,2246.0,2481.0,2246.0
mr8e33dy,zx7or6vj,Any%,No Dropmod,No Dropmod,2018-07-22,PC,2276.0,2507.0,2276.0
z11j72jz,kj942qox,Any%,No Dropmod,No Dropmod,2018-07-19,PlayStation 4,2098.0,2412.0,2098.0
mk9298xz,kj942qox,Any%,No Dropmod,No Dropmod,2018-07-09,PlayStation 4,2102.0,2408.0,2102.0
mk923lvz,o86vmv3j,Any%,No Dropmod,No Dropmod,2018-07-08,PC,1974.0,2151.0,1974.0
ywppxpnz,kj942qox,Any%,No Dropmod,No Dropmod,2018-07-03,PlayStation 4,2171.0,2526.0,2171.0
z0336w8z,qjovlnx6,Any%,No Dropmod,No Dropmod,2018-06-26,PC,2289.0,2468.0,2289.0
mk94n4xz,kj942qox,Any%,No Dropmod,No Dropmod,2018-06-21,PlayStation 4,2218.0,2543.0,2218.0
zn48xl7m,kj9vekwx,Any%,No Dropmod,No Dropmod,2018-06-18,PC,2367.0,0.0,2367.0
z113llgz,kj9vekwx,Any%,No Dropmod,No Dropmod,2018-06-16,PC,2667.0,0.0,2667.0
yvjgx1xy,o86vmv3j,Any%,No Dropmod,No Dropmod,2018-06-15,PC,2018.0,2194.0,2018.0
z03eqrjz,48gzmoyj,Any%,No Dropmod,No Dropmod,2018-06-13,PC,2099.0,0.0,2099.0
m7p9749m,o86vmv3j,Any%,No Dropmod,No Dropmod,2018-06-12,PC,2078.0,2259.0,2078.0
y2q3vg5y,o86ddg0j,Any%,No Dropmod,No Dropmod,2018-06-11,PC,2082.0,0.0,2082.0
y435wdkz,qxk04km8,Any%,No Dropmod,No Dropmod,2018-06-10,PC,2418.0,2416.0,2418.0
z03e17ez,kj942qox,Any%,No Dropmod,No Dropmod,2018-06-09,PlayStation 4,2503.0,2886.0,2503.0
yd3q5oqz,1xyk1y8r,Any%,No Dropmod,No Dropmod,2018-06-09,PC,2999.0,0.0,2999.0
y89q3vdm,qxk04km8,Any%,No Dropmod,No Dropmod,2018-06-07,PC,3126.0,3124.0,3126.0
yl4388km,qxk04km8,Any%,No Dropmod,No Dropmod,2018-06-06,PC,4046.0,0.0,4046.0
yo2v1r5z,48gzmoyj,Any%,No Dropmod,No Dropmod,2018-06-06,PC,2676.0,0.0,2676.0
y2q96d7y,kj942qox,Any%,No Dropmod,No Dropmod,2018-06-05,PlayStation 4,2783.0,3206.0,2783.0
zg7317ez,zx7qwnr8,Any%,No Dropmod,No Dropmod,2018-06-04,PC,1976.0,0.0,1976.0
ywpe2o0z,o86ddg0j,Any%,No Dropmod,No Dropmod,2018-06-03,PC,2236.0,0.0,2236.0
ywpexwpz,zx7qwnr8,Any%,No Dropmod,No Dropmod,2018-06-02,PC,2050.0,0.0,2050.0
zq3kvx9y,dx36pd2x,Any%,No Dropmod,No Dropmod,2018-05-28,PC,2234.0,2446.0,2234.0
y2q9vqwy,zx7qwnr8,Any%,No Dropmod,No Dropmod,2018-05-26,PC,2135.0,2347.0,2135.0
z5nrn0gz,xy9qe0wj,No Wrong Warp,No Dropmod,No Dropmod,2026-03-28,PC,4462.0,0.0,4462.0
z174v99z,xkp6269j,No Wrong Warp,No Dropmod,No Dropmod,2026-02-05,PC,4862.0,5281.0,4862.0
yj72r6dy,j2qq92lj,No Wrong Warp,Dropmod,Dropmod,2025-12-22,PC,2160.0,0.0,2160.0
zg9d9wdm,jn6dpl4x,No Wrong Warp,No Dropmod,No Dropmod,2025-11-25,PC,4361.0,4361.0,4361.0
mepx383y,e8eore7j,No Wrong Warp,Dropmod,Dropmod,2025-10-14,PC,2402.0,0.0,2402.0
yo52471z,j0vrzkrx,No Wrong Warp,No Dropmod,No Dropmod,2025-10-04,PC,2279.0,0.0,2279.0
mr5qd2dy,j9pq00wx,No Wrong Warp,No Dropmod,No Dropmod,2025-10-02,PC,3215.0,0.0,3215.0
y2r3847m,joz9pg38,No Wrong Warp,No Dropmod,No Dropmod,2025-10-01,PC,2930.0,0.0,2930.0
mr5q584y,joz9pg38,No Wrong Warp,No Dropmod,No Dropmod,2025-10-01,PC,2846.0,0.0,2846.0
z0kerr9m,joz9pg38,No Wrong Warp,No Dropmod,No Dropmod,2025-09-29,PC,2994.0,0.0,2994.0
y8nqv45y,joz9pg38,No Wrong Warp,No Dropmod,No Dropmod,2025-09-28,PC,3084.0,0.0,3084.0
z0kew4em,joz9pg38,No Wrong Warp,No Dropmod,No Dropmod,2025-09-26,PC,3316.0,0.0,3316.0
y8g76oxz,86n6gkqx,No Wrong Warp,No Dropmod,No Dropmod,2025-09-06,PC,2223.0,0.0,2223.0
z00gj8oz,86n6gkqx,No Wrong Warp,Dropmod,Dropmod,2025-09-06,PC,2221.0,0.0,2221.0
yoeq0l7z,xyleqrvj,No Wrong Warp,No Dropmod,No Dropmod,2025-08-07,PC,3035.0,3037.0,3035.0
y8gp5pwz,xyleqrvj,No Wrong Warp,No Dropmod,No Dropmod,2025-08-03,PC,3499.0,3501.0,3499.0
zg6jw3nm,8w9gok3j,No Wrong Warp,No Dropmod,No Dropmod,2025-08-03,PC,2162.0,0.0,2162.0
mrdx1rdz,86n6gkqx,No Wrong Warp,Dropmod,Dropmod,2025-07-30,PC,2226.0,0.0,2226.0
mrdxqkdz,8w9gok3j,No Wrong Warp,Dropmod,Dropmod,2025-07-28,PC,2213.0,0.0,2213.0
m3v0x6qz,8w13nevx,No Wrong Warp,No Dropmod,No Dropmod,2025-07-25,PC,7528.0,7528.0,7528.0
y8g8nv1z,xz5yk4ex,No Wrong Warp,No Dropmod,No Dropmod,2025-06-28,PC,2701.0,0.0,2701.0
zpo9rxxm,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2025-06-24,PC,2365.0,0.0,2365.0
m3v6v54z,j9yv5ewx,No Wrong Warp,No Dropmod,No Dropmod,2025-06-22,PC,3122.0,3467.0,3122.0
m7l7wg9y,jpy5gkyj,No Wrong Warp,No Dropmod,No Dropmod,2025-06-13,PC,5031.0,0.0,5031.0
zpo4joxm,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2025-05-14,PC,2425.0,0.0,2425.0
y28qj8jy,j0vrzkrx,No Wrong Warp,No Dropmod,No Dropmod,2025-05-04,PC,2319.0,0.0,2319.0
y9e7g9nz,867no53j,No Wrong Warp,No Dropmod,No Dropmod,2025-04-29,PlayStation 5,6635.0,0.0,6635.0
men208qm,j9vwzgrx,No Wrong Warp,No Dropmod,No Dropmod,2025-03-17,PC,5167.0,5516.0,5167.0
zn99gx8y,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2025-03-12,PC,2518.0,0.0,2518.0
yoqqx80z,jopgo2ex,No Wrong Warp,Dropmod,Dropmod,2025-03-11,PC,3769.0,0.0,3769.0
zgjoonjz,jo3n3z0j,No Wrong Warp,No Dropmod,No Dropmod,2025-03-05,PC,2427.0,0.0,2427.0
zgjorlez,j2qyrv6j,No Wrong Warp,No Dropmod,No Dropmod,2025-03-04,PC,2354.0,0.0,2354.0
y8owpk5m,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-03-01,PC,2277.0,0.0,2277.0
y6ge311m,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2025-03-01,PC,2774.0,0.0,2774.0
z5lk4ony,jo3n3z0j,No Wrong Warp,No Dropmod,No Dropmod,2025-02-24,PC,2517.0,0.0,2517.0
m7e3wr9z,86n6gkqx,No Wrong Warp,Dropmod,Dropmod,2025-02-21,PC,2240.0,0.0,2240.0
y9pk372m,86n6gkqx,No Wrong Warp,Dropmod,Dropmod,2025-02-21,PC,2293.0,0.0,2293.0
y9pk9vkm,86n6gkqx,No Wrong Warp,No Dropmod,No Dropmod,2025-02-21,PC,2270.0,0.0,2270.0
zn9erp7y,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-02-19,PC,2284.0,0.0,2284.0
m3wlnx4y,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-02-09,PC,2316.0,0.0,2316.0
zpkd4ovy,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-02-01,PC,2371.0,0.0,2371.0
z1vgj6wz,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-02-01,PC,2338.0,0.0,2338.0
m7e6re9z,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-01-31,PC,2385.0,0.0,2385.0
yoqpvj7z,xyllg0nj,No Wrong Warp,No Dropmod,No Dropmod,2025-01-27,Switch,9540.0,9919.0,9540.0
zn97dp7y,j0vrzkrx,No Wrong Warp,Dropmod,Dropmod,2025-01-27,PC,2398.0,0.0,2398.0
yoq7nl1z,86pg065j,No Wrong Warp,No Dropmod,No Dropmod,2025-01-13,PC,2401.0,0.0,2401.0
mr098q8m,jn6dpl4x,No Wrong Warp,No Dropmod,No Dropmod,2024-12-30,Xbox Series X,6230.0,6697.0,6230.0
ylx2p2ny,8wkrlm48,No Wrong Warp,Dropmod,Dropmod,2024-11-04,PC,2683.0,2962.0,2683.0
y8plxe1z,jp6r0qy8,No Wrong Warp,No Dropmod,No Dropmod,2024-11-02,PC,2706.0,3034.0,2706.0
ywxoqk3m,jp6r0qy8,No Wrong Warp,Dropmod,Dropmod,2024-10-31,PC,2629.0,2906.0,2629.0
z1n7469y,jp6r0qy8,No Wrong Warp,Dropmod,Dropmod,2024-10-29,PC,2953.0,3278.0,2953.0
zgo9jgnm,8wkrlm48,No Wrong Warp,Dropmod,Dropmod,2024-10-28,PC,3341.0,3738.0,3341.0
yvxx65xz,jo1zr9ex,No Wrong Warp,No Dropmod,No Dropmod,2024-10-04,PC,4594.0,0.0,4594.0
y6ev2epz,jo1zr9ex,No Wrong Warp,No Dropmod,No Dropmod,2024-09-30,PC,7131.0,0.0,7131.0
z0qdjr8m,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2024-09-30,PC,2713.0,0.0,2713.0
mrx25n8m,jp4nmpkj,No Wrong Warp,No Dropmod,No Dropmod,2024-09-25,PC,2793.0,0.0,2793.0
z5gpl3jm,j5v7k2z8,No Wrong Warp,Dropmod,Dropmod,2024-09-18,PC,4086.0,0.0,4086.0
y9d801vm,j5v7k2z8,No Wrong Warp,Dropmod,Dropmod,2024-09-14,PC,4411.0,0.0,4411.0
y2w9w56y,18v596yj,No Wrong Warp,No Dropmod,No Dropmod,2024-07-08,PC,4756.0,0.0,4756.0
mrvgox8z,8w9gok3j,No Wrong Warp,Dropmod,Dropmod,2024-06-27,PC,2279.0,0.0,2279.0
y46o55nz,j4vzmrwj,No Wrong Warp,Dropmod,Dropmod,2024-05-01,PC,3523.0,0.0,3523.0
mewew09m,j9poz3wx,No Wrong Warp,No Dropmod,No Dropmod,2024-04-29,PC,8769.0,0.0,8769.0
z0d99k9y,864n97qj,No Wrong Warp,No Dropmod,No Dropmod,2024-03-14,PC,3485.0,0.0,3485.0
yvl9j9ez,864n97qj,No Wrong Warp,No Dropmod,No Dropmod,2024-03-13,PC,4192.0,0.0,4192.0
m305d7wm,8ekg1428,No Wrong Warp,No Dropmod,No Dropmod,2024-03-07,PC,6424.0,0.0,6424.0
yld4w5xm,xz2yzyex,No Wrong Warp,No Dropmod,No Dropmod,2024-02-19,PC,5922.0,0.0,5922.0
z19dng7m,xkp6269j,No Wrong Warp,No Dropmod,No Dropmod,2024-02-16,PC,6968.0,7456.0,6968.0
yllprxxy,j59dvrnx,No Wrong Warp,No Dropmod,No Dropmod,2024-01-04,PC,7114.0,0.0,7114.0
y8k64q1y,x36ed46x,No Wrong Warp,No Dropmod,No Dropmod,2023-12-11,PC,6794.0,0.0,6794.0
z0xl408z,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-11-27,PlayStation 5,3446.0,0.0,3446.0
zpp2ej8z,zx7oldqj,No Wrong Warp,No Dropmod,No Dropmod,2023-11-13,PC,4910.0,5324.0,4910.0
zxwl8kkm,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-11-10,PlayStation 5,3622.0,0.0,3622.0
z0x6je9z,18q6r57j,No Wrong Warp,No Dropmod,No Dropmod,2023-10-18,PC,3517.0,0.0,3517.0
mr24o52y,jok1n708,No Wrong Warp,No Dropmod,No Dropmod,2023-10-17,PC,4815.0,0.0,4815.0
m3knde6y,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-10-14,PlayStation 4,3933.0,0.0,3933.0
yd283w0m,j5923z6x,No Wrong Warp,No Dropmod,No Dropmod,2023-09-05,PC,4098.0,0.0,4098.0
y62kgkjz,j5923z6x,No Wrong Warp,No Dropmod,No Dropmod,2023-09-03,PC,5284.0,0.0,5284.0
melg8v3z,68wp9g4x,No Wrong Warp,No Dropmod,No Dropmod,2023-07-24,PC,2374.0,0.0,2374.0
yonxjk0z,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-24,PlayStation 4,4748.0,0.0,4748.0
z5p88vgm,j46re6l8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-22,PC,5102.0,5498.0,5102.0
y4o673nz,8ger26pj,No Wrong Warp,No Dropmod,No Dropmod,2023-07-21,PC,2479.0,0.0,2479.0
yvplp58y,j4r93vv8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-18,PC,2882.0,0.0,2882.0
znve0k8m,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-16,PlayStation 4,5981.0,0.0,5981.0
z0jj27jy,j46re6l8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-14,PC,7354.0,7796.0,7354.0
zx3w958z,j46re6l8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-14,PC,5612.0,6037.0,5612.0
yvppdpey,86rvkew8,No Wrong Warp,No Dropmod,No Dropmod,2023-07-13,PlayStation 4,7584.0,8178.0,7584.0
z0jjrrey,j069k6rj,No Wrong Warp,No Dropmod,No Dropmod,2023-07-11,PC,3726.0,0.0,3726.0
zpp14dgz,8lomo0l8,No Wrong Warp,No Dropmod,No Dropmod,2023-06-19,PC,3815.0,3815.0,3815.0
mrln447m,j069k6rj,No Wrong Warp,No Dropmod,No Dropmod,2023-06-14,PC,5001.0,5001.0,5001.0
yvp9686y,e8eore7j,No Wrong Warp,No Dropmod,No Dropmod,2023-05-28,PC,2320.0,0.0,2320.0
zgekwxny,x3wydz6j,No Wrong Warp,No Dropmod,No Dropmod,2023-05-08,PC,3227.0,0.0,3227.0
z0je034y,8loywnr8,No Wrong Warp,No Dropmod,No Dropmod,2023-05-05,PC,2181.0,2181.0,2181.0
y2joj4wz,j9pn27rx,No Wrong Warp,No Dropmod,No Dropmod,2023-04-13,PC,2967.0,3231.0,2967.0
meepojqm,xkogw768,No Wrong Warp,No Dropmod,No Dropmod,2023-03-22,PC,3086.0,0.0,3086.0
zqeqer8z,e8eore7j,No Wrong Warp,No Dropmod,No Dropmod,2023-03-07,PC,2490.0,2777.0,2490.0
zg2e08ny,jn9wo44x,No Wrong Warp,No Dropmod,No Dropmod,2023-02-20,PC,2937.0,0.0,2937.0
zg2eqjey,j9poz3wx,No Wrong Warp,No Dropmod,No Dropmod,2023-02-18,PC,10569.0,11221.0,10569.0
mkv0pxxy,j0vrzkrx,No Wrong Warp,No Dropmod,No Dropmod,2023-02-18,PlayStation 4,2449.0,0.0,2449.0
z1qx657y,j5qnmqwj,No Wrong Warp,No Dropmod,No Dropmod,2023-01-22,PC,5681.0,0.0,5681.0
mro1p9gm,j5qnmqwj,No Wrong Warp,No Dropmod,No Dropmod,2023-01-16,PC,7198.0,7556.0,7198.0
z0n9nojm,864dld0j,No Wrong Warp,No Dropmod,No Dropmod,2023-01-03,PC,5919.0,0.0,5919.0
zxn4ne5m,18v596yj,No Wrong Warp,No Dropmod,No Dropmod,2022-12-13,PC,5307.0,0.0,5307.0
yol45r0y,8wloy24j,No Wrong Warp,No Dropmod,No Dropmod,2022-12-08,PC,2381.0,0.0,2381.0
meevrvqm,j23391lx,No Wrong Warp,No Dropmod,No Dropmod,2022-12-01,PC,2573.0,0.0,2573.0
yd1xnpqy,8wloy24j,No Wrong Warp,No Dropmod,No Dropmod,2022-11-11,PC,2467.0,0.0,2467.0
z1g486gz,8rl657d8,No Wrong Warp,No Dropmod,No Dropmod,2022-11-09,PlayStation 4,2934.0,0.0,2934.0
y8xl4ldm,j23391lx,No Wrong Warp,No Dropmod,No Dropmod,2022-11-06,PC,2838.0,0.0,2838.0
yd1pj1vy,j4vzmrwj,No Wrong Warp,No Dropmod,No Dropmod,2022-11-04,PC,3802.0,0.0,3802.0
zgq134ey,xy5zm2n8,No Wrong Warp,No Dropmod,No Dropmod,2022-10-31,PC,8564.0,9279.0,8564.0
yode75jm,x7mo5prx,No Wrong Warp,No Dropmod,No Dropmod,2022-10-20,PlayStation 4,3198.0,0.0,3198.0
mrr04g2m,x7mo5prx,No Wrong Warp,No Dropmod,No Dropmod,2022-10-13,PlayStation 4,3398.0,0.0,3398.0
zq9e2g9y,8wloy24j,No Wrong Warp,No Dropmod,No Dropmod,2022-09-18,PC,2773.0,0.0,2773.0
z5x0x0dy,8v25evej,No Wrong Warp,No Dropmod,No Dropmod,2022-08-20,PC,4116.0,0.0,4116.0
y6x3j71y,8e6752oj,No Wrong Warp,No Dropmod,No Dropmod,2022-07-31,PC,2859.0,3137.0,2859.0
m33kpqqm,j0vrzkrx,No Wrong Warp,No Dropmod,No Dropmod,2022-06-21,PlayStation 4,2490.0,0.0,2490.0
y9v8gwkm,j0vrzkrx,No Wrong Warp,No Dropmod,No Dropmod,2022-06-16,PlayStation 4,2599.0,0.0,2599.0
z1pg51gz,jmlr39z8,No Wrong Warp,No Dropmod,No Dropmod,2022-06-02,PC,3594.0,0.0,3594.0
yjplq87y,86n5n9qx,No Wrong Warp,No Dropmod,No Dropmod,2022-04-30,PC,3957.0,0.0,3957.0
y9l42nny,jm3o2me8,No Wrong Warp,No Dropmod,No Dropmod,2022-03-27,PC,3106.0,3472.0,3106.0
zn7n3g3m,jm3o2me8,No Wrong Warp,No Dropmod,No Dropmod,2022-03-23,PC,3593.0,3934.0,3593.0
zp2j01ry,jm3o2me8,No Wrong Warp,No Dropmod,No Dropmod,2022-03-22,PC,4003.0,0.0,4003.0
ydw291xm,j2yeeq68,No Wrong Warp,No Dropmod,No Dropmod,2022-02-07,PC,2626.0,0.0,2626.0
zgde8rvz,qjn5pr4j,No Wrong Warp,No Dropmod,No Dropmod,2022-02-03,PC,5203.0,0.0,5203.0
ydwjw9jm,j5wr1gzj,No Wrong Warp,No Dropmod,No Dropmod,2022-02-02,PC,2333.0,0.0,2333.0
y6no8jpz,qjn7e228,No Wrong Warp,No Dropmod,No Dropmod,2022-01-31,PC,2871.0,0.0,2871.0
y9l68vky,j4relr58,No Wrong Warp,No Dropmod,No Dropmod,2022-01-29,Xbox One,3533.0,3995.0,3533.0
zgd2dnnz,qjn5pr4j,No Wrong Warp,No Dropmod,No Dropmod,2022-01-28,PC,5220.0,0.0,5220.0
zq098x1y,j5wr1gzj,No Wrong Warp,No Dropmod,No Dropmod,2022-01-25,PC,2357.0,0.0,2357.0
y6n0r06z,j2yeeq68,No Wrong Warp,No Dropmod,No Dropmod,2022-01-19,PC,2966.0,0.0,2966.0
mej3x40y,qjn5pr4j,No Wrong Warp,No Dropmod,No Dropmod,2022-01-18,PC,6734.0,0.0,6734.0
z12269gy,j5v55dn8,No Wrong Warp,No Dropmod,No Dropmod,2022-01-17,PC,2744.0,0.0,2744.0
yjxxpdgz,j4relr58,No Wrong Warp,No Dropmod,No Dropmod,2022-01-15,Xbox One,3703.0,4200.0,3703.0
z0o7opez,j5v55dn8,No Wrong Warp,No Dropmod,No Dropmod,2022-01-11,PC,2856.0,0.0,2856.0
zq045l5y,8d4lnkm8,No Wrong Warp,No Dropmod,No Dropmod,2021-12-30,PC,5802.0,0.0,5802.0
z12dr3wy,8e6wkr7j,No Wrong Warp,No Dropmod,No Dropmod,2021-11-30,PC,2533.0,2813.0,2533.0
yvow77xz,8e6wkr7j,No Wrong Warp,No Dropmod,No Dropmod,2021-11-28,PC,2736.0,3061.0,2736.0
mrn33g4y,86no99px,No Wrong Warp,No Dropmod,No Dropmod,2021-11-28,PC,2964.0,0.0,2964.0
z1xek2wm,86no99px,No Wrong Warp,No Dropmod,No Dropmod,2021-11-21,PC,3073.0,0.0,3073.0
yo6gl2dy,x7m5yqqx,No Wrong Warp,No Dropmod,No Dropmod,2021-11-14,PC,3138.0,3398.0,3138.0
ylrxwgxy,j4relr58,No Wrong Warp,No Dropmod,No Dropmod,2021-10-18,Xbox One,3851.0,4350.0,3851.0
zp86epgy,qj20yppx,No Wrong Warp,No Dropmod,No Dropmod,2021-10-13,PC,2632.0,0.0,2632.0
z5dgordm,pj07ow9x,No Wrong Warp,No Dropmod,No Dropmod,2021-10-13,PC,5409.0,5722.0,5409.0
yj5wqvom,pj07ow9x,No Wrong Warp,No Dropmod,No Dropmod,2021-10-06,PC,9293.0,9894.0,9293.0
y8ekw01y,8e9eg46j,No Wrong Warp,No Dropmod,No Dropmod,2021-10-05,PC,3465.0,0.0,3465.0
zqvjek8m,7j4yp2lj,No Wrong Warp,No Dropmod,No Dropmod,2021-09-29,PC,2387.0,0.0,2387.0
ywkrq79y,7j4yp2lj,No Wrong Warp,No Dropmod,No Dropmod,2021-09-28,PC,2587.0,0.0,2587.0
